Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-04 00:00:00+01:00,7673.0,7726.89990234375,7634.5,7634.5,791013200,0.0,0.0
2023-04-05 00:00:00+01:00,7634.5,7678.5,7634.2998046875,7662.89990234375,660285800,0.0,0.0
2023-04-06 00:00:00+01:00,7662.89990234375,7742.10009765625,7654.5,7741.60009765625,589778800,0.0,0.0
2023-04-11 00:00:00+01:00,7741.60009765625,7806.39990234375,7741.60009765625,7785.7001953125,999467200,0.0,0.0
2023-04-12 00:00:00+01:00,7785.7001953125,7859.7001953125,7783.39990234375,7824.7998046875,797796300,0.0,0.0
2023-04-13 00:00:00+01:00,7824.7998046875,7851.60009765625,7814.10009765625,7843.39990234375,724768300,0.0,0.0
2023-04-14 00:00:00+01:00,7843.39990234375,7904.0,7843.39990234375,7871.89990234375,860530500,0.0,0.0
2023-04-17 00:00:00+01:00,7871.89990234375,7916.7001953125,7871.89990234375,7879.5,665446000,0.0,0.0
2023-04-18 00:00:00+01:00,7879.5,7912.7001953125,7879.5,7909.39990234375,531338200,0.0,0.0
2023-04-19 00:00:00+01:00,7909.39990234375,7909.39990234375,7871.39990234375,7898.7998046875,506763800,0.0,0.0
2023-04-20 00:00:00+01:00,7898.7998046875,7903.0,7876.39990234375,7902.60009765625,918927800,0.0,0.0
2023-04-21 00:00:00+01:00,7902.60009765625,7936.10009765625,7886.5,7914.10009765625,631165500,0.0,0.0
2023-04-24 00:00:00+01:00,7914.10009765625,7927.10009765625,7877.60009765625,7912.2001953125,724845900,0.0,0.0
2023-04-25 00:00:00+01:00,7912.2001953125,7912.5,7863.89990234375,7891.10009765625,657900800,0.0,0.0
2023-04-26 00:00:00+01:00,7891.10009765625,7894.0,7825.89990234375,7852.60009765625,902747300,0.0,0.0
2023-04-27 00:00:00+01:00,7852.60009765625,7865.7001953125,7816.7998046875,7831.60009765625,669734300,0.0,0.0
2023-04-28 00:00:00+01:00,7831.60009765625,7870.60009765625,7791.60009765625,7870.60009765625,945273500,0.0,0.0
2023-05-02 00:00:00+01:00,7870.60009765625,7898.7001953125,7773.0,7773.0,1020657900,0.0,0.0
2023-05-03 00:00:00+01:00,7773.0,7819.7001953125,7773.0,7788.39990234375,967192800,0.0,0.0
2023-05-04 00:00:00+01:00,7788.39990234375,7788.39990234375,7691.2998046875,7702.60009765625,776321800,0.0,0.0
2023-05-05 00:00:00+01:00,7702.60009765625,7781.5,7702.60009765625,7778.39990234375,608277200,0.0,0.0
2023-05-09 00:00:00+01:00,7778.39990234375,7792.39990234375,7735.10009765625,7764.10009765625,951320100,0.0,0.0
2023-05-10 00:00:00+01:00,7764.10009765625,7779.0,7727.10009765625,7741.2998046875,712870600,0.0,0.0
2023-05-11 00:00:00+01:00,7741.2998046875,7784.2998046875,7679.60009765625,7730.60009765625,883996400,0.0,0.0
