Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-04 00:00:00+02:00,15639.01953125,15736.5595703125,15601.400390625,15603.4697265625,64484200,0.0,0.0
2023-04-05 00:00:00+02:00,15611.6796875,15627.2900390625,15482.8798828125,15520.169921875,78217100,0.0,0.0
2023-04-06 00:00:00+02:00,15530.2001953125,15601.490234375,15509.08984375,15597.8896484375,62790900,0.0,0.0
2023-04-11 00:00:00+02:00,15710.4501953125,15726.01953125,15625.7900390625,15655.169921875,63070200,0.0,0.0
2023-04-12 00:00:00+02:00,15689.1396484375,15827.2802734375,15668.2001953125,15703.599609375,65206700,0.0,0.0
2023-04-13 00:00:00+02:00,15708.2099609375,15754.990234375,15675.150390625,15729.4599609375,53361500,0.0,0.0
2023-04-14 00:00:00+02:00,15789.7802734375,15841.4697265625,15760.3203125,15807.5,78563300,0.0,0.0
2023-04-17 00:00:00+02:00,15838.8896484375,15903.25,15764.3798828125,15789.5302734375,60200000,0.0,0.0
2023-04-18 00:00:00+02:00,15841.5,15916.2802734375,15802.75,15882.669921875,63384400,0.0,0.0
2023-04-19 00:00:00+02:00,15850.51953125,15908.4697265625,15829.5498046875,15895.2001953125,55122300,0.0,0.0
2023-04-20 00:00:00+02:00,15864.150390625,15883.3095703125,15734.25,15795.9697265625,74754500,0.0,0.0
2023-04-21 00:00:00+02:00,15782.580078125,15899.6201171875,15706.830078125,15881.66015625,77403200,0.0,0.0
2023-04-24 00:00:00+02:00,15852.26953125,15919.1103515625,15831.099609375,15863.9501953125,50552200,0.0,0.0
2023-04-25 00:00:00+02:00,15836.7900390625,15891.73046875,15794.8095703125,15872.1298828125,66489300,0.0,0.0
2023-04-26 00:00:00+02:00,15804.5,15826.01953125,15694.3603515625,15795.73046875,74374600,0.0,0.0
2023-04-27 00:00:00+02:00,15739.349609375,15859.25,15706.6904296875,15800.4501953125,79622200,0.0,0.0
2023-04-28 00:00:00+02:00,15884.7900390625,15922.3798828125,15688.169921875,15922.3798828125,91511200,0.0,0.0
2023-05-02 00:00:00+02:00,15950.3603515625,16011.5595703125,15707.5498046875,15726.9404296875,80224800,0.0,0.0
2023-05-03 00:00:00+02:00,15774.01953125,15868.8798828125,15745.98046875,15815.0595703125,61988400,0.0,0.0
2023-05-04 00:00:00+02:00,15781.4599609375,15796.7099609375,15662.3203125,15734.240234375,81687600,0.0,0.0
2023-05-05 00:00:00+02:00,15837.4404296875,15961.5400390625,15755.9697265625,15961.01953125,69955200,0.0,0.0
2023-05-08 00:00:00+02:00,15967.5703125,15996.16015625,15933.6904296875,15952.830078125,40927300,0.0,0.0
